1.72E2,9.531E-1,?,6.441E2,2.506E-3,1.633E-1,?,1.15E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.666E-1,-1.925E-1,9.792E-2,-2.482E-2,1.03E-1,-3.341E-2,8.167E-4,-1.123E-2,-2.048E-2,0E0,9.018E-1,1.444E2,6.751E3,-1.267E5,7.318E7,Dance of Spring,Jesse Cook,Instrumental,A,261524,128,120
1.269E2,8.008E-1,?,7.643E2,1.487E-3,1.39E-1,?,1.04E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-5.836E-2,9.213E-2,3.92E-3,-4.483E-2,5.407E-2,-1.91E-2,5.088E-2,-2.895E-2,-4.388E-2,0E0,7.687E-1,1.266E2,5.131E3,7.552E2,5.058E7,Dance of Spring,Jesse Cook,Instrumental,A,261524,128,120
1.146E2,8.008E-1,?,7.659E2,9.5E-4,9.961E-2,?,8.8E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.672E-1,4.659E-2,-3.087E-2,-1.601E-1,1.113E-1,8.105E-2,6.869E-3,-2.973E-2,9.133E-2,0E0,4.991E-1,1.195E2,5.541E3,5.768E4,5.803E7,Pop Hits,Tokyo Kosei Wind Orchestra,Instrumental,A,310896,128,130
1.32E2,9.062E-1,?,6.084E2,8.809E-4,8.446E-2,?,1.18E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,2.376E-2,-7.517E-2,1.054E-1,-6.742E-2,-4.052E-2,4.812E-2,6.541E-2,2.429E-2,8.501E-2,0E0,4.37E-1,1.313E2,5.78E3,-1.009E4,5.872E7,Pop Hits,Tokyo Kosei Wind Orchestra,Instrumental,A,310896,128,130
1.454E2,8.828E-1,?,7.044E2,1.087E-3,1.089E-1,?,1E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-8.095E-2,2.821E-2,1.257E-1,7.539E-2,9.408E-3,6.787E-2,-6.565E-2,5.694E-2,6.111E-2,0E0,4.993E-1,1.338E2,5.467E3,-4.341E4,5.349E7,Pop Hits,Tokyo Kosei Wind Orchestra,Instrumental,A,310896,128,130
1.195E2,8.516E-1,?,5.889E2,1.986E-3,1.629E-1,?,1.01E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.2E-1,-2.076E-2,-5.283E-2,-7.1E-2,1.339E-1,-2.219E-2,4.035E-2,-3.439E-2,7.255E-3,0E0,8.87E-1,1.25E2,5.983E3,8.333E3,6.446E7,Delicado Tico Tico,Raul Di Blasio,Instrumental,A,230804,128,120
1.112E2,7.891E-1,?,6.549E2,1.784E-3,1.654E-1,?,1.04E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-6.814E-2,-1.857E-2,4.306E-2,-9.424E-2,-3.6E-2,1.596E-2,-5.949E-2,-2.551E-2,3.729E-3,0E0,9.037E-1,1.186E2,5.204E3,6.415E4,5.255E7,Delicado Tico Tico,Raul Di Blasio,Instrumental,A,230804,128,120
1.298E2,8.984E-1,?,5.951E2,1.861E-3,1.716E-1,?,9.7E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-7.129E-2,-6.126E-2,-6.992E-3,-7.322E-2,3.988E-3,8.138E-2,8.388E-2,4.163E-2,6.438E-2,0E0,1.058E0,1.29E2,5.968E3,3.676E3,6.165E7,Delicado Tico Tico,Raul Di Blasio,Instrumental,A,230804,128,120
8.299E1,6.875E-1,?,7.472E2,1.608E-3,1.194E-1,?,7.9E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-3.757E-1,-1.048E-3,-6.205E-2,8.931E-2,-9.72E-3,2.853E-2,-5.171E-2,-6.757E-3,-2.318E-2,0E0,5.944E-1,1.04E2,4.917E3,1.237E5,4.627E7,La Bamba,James Last,Instrumental,A,215444,128,108
9.727E1,7.773E-1,?,7.222E2,1.441E-3,1.243E-1,?,7.7E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-3.322E-1,-1.113E-1,-4.184E-2,2.887E-2,-6.907E-2,-3.168E-2,7.02E-2,-6.466E-2,7.919E-2,0E0,6.582E-1,1.148E2,5.937E3,7.875E4,6.198E7,La Bamba,James Last,Instrumental,A,215444,128,108
7.769E1,6.445E-1,?,7.871E2,1.481E-3,1.161E-1,?,7.3E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-4.606E-1,-5.339E-2,-7.972E-2,-1.944E-2,-2.481E-2,-4.9E-2,5.632E-2,5.914E-2,9.738E-2,0E0,5.61E-1,1.048E2,5.373E3,1.37E5,5.556E7,La Bamba,James Last,Instrumental,A,215444,128,108
1.116E2,8.398E-1,?,6.501E2,1.802E-3,1.663E-1,?,9.8E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.216E-1,-4.247E-2,-8.097E-2,-2.973E-2,9.828E-2,1.452E-1,-1.438E-1,-1.041E-2,1.344E-1,0E0,8.696E-1,1.207E2,5.772E3,2.63E4,5.696E7,Philippe Audin - Bonecas de plata,Diego Modena & Jean,Instrumental,A,212388,128,178
1.242E2,7.773E-1,?,6.675E2,1.537E-3,1.138E-1,?,1.03E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,7.924E-3,3.505E-2,-4.705E-2,-8.346E-2,6.199E-2,-1.425E-2,8.498E-2,-2.474E-2,1.167E-1,0E0,6.859E-1,1.272E2,5.214E3,-9.007E3,5.138E7,Philippe Audin - Bonecas de plata,Diego Modena & Jean,Instrumental,A,212388,128,178
1.501E2,8.984E-1,?,6.316E2,1.707E-3,1.403E-1,?,1.14E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,7.171E-2,5.338E-2,-2.797E-2,-1.419E-2,6.949E-2,2.437E-2,-5.064E-2,-3.305E-2,3.269E-2,0E0,8.324E-1,1.412E2,5.114E3,-9.521E4,5.222E7,Philippe Audin - Bonecas de plata,Diego Modena & Jean,Instrumental,A,212388,128,178
1.047E2,7.617E-1,?,6.376E2,1.221E-3,1.062E-1,?,9.5E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.798E-1,1.656E-2,-1.698E-2,1.441E-2,1.118E-1,-2.534E-2,-1.651E-1,3.542E-2,-2.461E-2,0E0,5.916E-1,1.158E2,5.564E3,7.65E4,5.653E7,Acuario,Manhattan Brass  Band,Instrumental,A,113488,128,108
1.15E2,6.953E-1,?,6.623E2,1.281E-3,1.04E-1,?,1.13E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-7.182E-2,1.232E-1,-8.566E-3,6.771E-2,-8.282E-2,-1.164E-1,1.171E-1,-5.637E-2,-9.391E-3,0E0,5.773E-1,1.188E2,4.471E3,5.95E4,4.102E7,Acuario,Manhattan Brass  Band,Instrumental,A,113488,128,108
1.038E2,8.438E-1,?,7.544E2,1.026E-3,8.964E-2,?,1.07E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-9.961E-2,-5.406E-2,-3.819E-3,-8.571E-2,-1.619E-1,5.057E-2,6.067E-2,-9.227E-2,2.423E-2,0E0,4.896E-1,1.163E2,6.011E3,8.72E4,6.665E7,Acuario,Manhattan Brass  Band,Instrumental,A,113488,128,108
1.593E2,9.492E-1,?,7.572E2,1.831E-3,1.516E-1,?,1.29E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.636E-1,-3.286E-2,1.083E-1,3.248E-2,-1.854E-2,-5.713E-2,2.113E-2,-1.972E-2,1.651E-2,0E0,7.732E-1,1.434E2,5.537E3,-8.908E4,5.474E7,Spain,Paco Nula,Instrumental,A,282971,128,115
1.159E2,8.516E-1,?,5.576E2,1.846E-3,1.413E-1,?,1.02E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.961E-2,-1.375E-1,-1.144E-2,1.09E-1,1.238E-1,6.01E-2,6.676E-2,1.046E-1,3.693E-3,0E0,8.404E-1,1.219E2,6.143E3,4.377E4,5.964E7,Spain,Paco Nula,Instrumental,A,282971,128,115
1.292E2,8.086E-1,?,7.21E2,1.466E-3,1.419E-1,?,9.6E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.591E-2,-3.746E-2,4.194E-2,-1.929E-2,-1.1E-1,-1.168E-2,1.923E-2,-7.694E-2,2.869E-2,0E0,6.864E-1,1.268E2,5.677E3,-1.775E4,5.722E7,Spain,Paco Nula,Instrumental,A,282971,128,115
1.302E2,7.578E-1,?,5.375E2,1.004E-3,9.809E-2,?,1.14E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,5.355E-2,5.69E-2,-2.058E-1,1.666E-2,5.927E-2,-1.363E-1,3.122E-2,5.41E-2,-8.386E-3,0E0,5.102E-1,1.278E2,4.972E3,-4.175E4,4.644E7,Lupita,Raul Di Blasio,Instrumental,A,254341,128,114
1.139E2,7.148E-1,?,8.07E2,1.496E-3,1.322E-1,?,1.02E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.033E-1,2.272E-1,2.634E-2,2.849E-2,5.552E-2,4.553E-2,-2.092E-2,-8.738E-2,6.845E-2,0E0,6.862E-1,1.201E2,4.433E3,5.575E4,4.12E7,Lupita,Raul Di Blasio,Instrumental,A,254341,128,114
1.279E2,8.867E-1,?,6.886E2,1.043E-3,1.1E-1,?,1.12E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-6.652E-2,5.131E-2,1.473E-2,-2.993E-2,1.679E-2,-3.955E-2,-1.352E-2,-2.526E-2,4.729E-2,0E0,5.183E-1,1.274E2,5.529E3,3.549E4,5.677E7,Lupita,Raul Di Blasio,Instrumental,A,254341,128,114
1.186E2,9.102E-1,?,5.316E2,1.701E-3,1.55E-1,?,1.05E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-8.15E-2,-1.993E-1,6.325E-2,-1.187E-2,2.736E-2,2.42E-1,-4.167E-3,1.016E-1,2.842E-2,0E0,8.827E-1,1.222E2,6.1E3,8.344E4,6.332E7,Spanish Dancer,Roberto Perera,Instrumental,A,254367,128,106
1.281E2,8.672E-1,?,5.74E2,1.327E-3,1.342E-1,?,8.9E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-4.634E-2,1.077E-2,2.938E-2,7.742E-2,-1.474E-1,8.623E-2,1.491E-2,-4.717E-2,4.835E-2,0E0,7.254E-1,1.286E2,5.778E3,-2.843E3,5.753E7,Spanish Dancer,Roberto Perera,Instrumental,A,254367,128,106
1.309E2,9.023E-1,?,6.057E2,1.177E-3,1.373E-1,?,1.07E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.033E-1,-7.057E-2,-6.353E-2,-3.714E-2,-1.291E-2,5.724E-2,-3.951E-2,7.173E-2,1.731E-2,0E0,6.654E-1,1.285E2,6.085E3,-5.561E3,6.305E7,Spanish Dancer,Roberto Perera,Instrumental,A,254367,128,106
1.282E2,8.359E-1,?,8.377E2,1.124E-3,1.14E-1,?,1.12E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.898E-2,-8.974E-2,-7.573E-3,1.214E-2,-2.64E-2,-4.575E-2,4.696E-2,1.383E-1,-2.991E-4,0E0,5.387E-1,1.274E2,5.267E3,-2.812E4,4.924E7,Buenos Recuerdos,Sergi Vicente,Instrumental,A,253609,128,116
1.443E2,9.219E-1,?,7.275E2,1.329E-3,1.169E-1,?,1.05E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,4.159E-2,-1.647E-2,-2.461E-2,-6.6E-2,5.314E-2,-7.301E-2,3.941E-2,1.65E-1,2.388E-2,0E0,5.724E-1,1.358E2,5.578E3,-6.054E4,5.599E7,Buenos Recuerdos,Sergi Vicente,Instrumental,A,253609,128,116
1.168E2,8.32E-1,?,7.636E2,1.024E-3,8.345E-2,?,9E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.66E-1,5.01E-2,-1.642E-1,8.536E-3,-4.397E-2,4.967E-2,-5.032E-2,1.068E-1,-6.806E-2,0E0,4.849E-1,1.221E2,5.346E3,-1.112E4,5.172E7,Buenos Recuerdos,Sergi Vicente,Instrumental,A,253609,128,116
1.328E2,8.711E-1,?,6.914E2,1.272E-3,1.093E-1,?,1.07E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,8.166E-2,8.893E-2,1.127E-1,3.351E-2,-3.077E-2,-9.364E-2,-8.88E-2,-1.932E-1,6.249E-2,0E0,5.877E-1,1.337E2,4.874E3,-5.928E3,4.577E7,El Choclo,Richard Clayderman,Instrumental,A,186109,128,116
1.26E2,7.539E-1,?,6.484E2,1.525E-3,1.112E-1,?,1.1E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,4.846E-2,1.329E-1,-2.223E-1,1.067E-1,-4.518E-2,1.216E-2,-3.332E-2,-5.683E-2,-2.136E-1,0E0,6.115E-1,1.231E2,5.102E3,-7.236E4,4.743E7,El Choclo,Richard Clayderman,Instrumental,A,186109,128,116
1.233E2,7.812E-1,?,5.325E2,1.378E-3,1.225E-1,?,9.9E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-6.365E-2,9.094E-2,-6.12E-2,-2.965E-2,1.721E-1,3.996E-2,-1.31E-1,5.821E-2,6.396E-3,0E0,6.585E-1,1.244E2,4.853E3,2.412E4,4.488E7,El Choclo,Richard Clayderman,Instrumental,A,186109,128,116
1.261E2,8.594E-1,?,8.21E2,1.28E-3,1.08E-1,?,1.11E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-6.63E-4,7.511E-2,-1.565E-2,-7.057E-2,-1.211E-1,-2.614E-2,4.405E-2,4.198E-2,-1.011E-2,0E0,6.515E-1,1.285E2,5.658E3,-1.093E4,5.615E7,Philippe Audin - Recuerdos de Ipacara,Diego Modena & Jean,Instrumental,A,221844,128,188
1.237E2,7.891E-1,?,7.33E2,1.55E-3,1.474E-1,?,1.06E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.31E-2,6.23E-2,4.355E-2,1.052E-2,6.973E-3,-3.523E-2,4.025E-2,2.867E-2,8.001E-2,0E0,7.704E-1,1.263E2,4.91E3,2.217E4,4.725E7,Philippe Audin - Recuerdos de Ipacara,Diego Modena & Jean,Instrumental,A,221844,128,188
1.39E2,8.945E-1,?,8.407E2,1.391E-3,1.376E-1,?,1.11E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,3.473E-2,2.172E-2,9.447E-2,-7.627E-3,-5.386E-2,6.342E-2,-5.528E-2,-4.275E-2,1.262E-2,0E0,6.499E-1,1.349E2,4.99E3,-1.225E4,4.812E7,Philippe Audin - Recuerdos de Ipacara,Diego Modena & Jean,Instrumental,A,221844,128,188
1.373E2,8.281E-1,?,8.056E2,1.607E-3,1.453E-1,?,1.1E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-8.906E-2,-6.387E-3,-9.442E-2,5.777E-2,-1.568E-1,-2.166E-2,1.344E-2,7.364E-2,1.059E-2,0E0,7.659E-1,1.311E2,5.249E3,-6.668E4,4.974E7,Bola,Strunz & Farah,Instrumental,A,311810,128,110
1.027E2,8.32E-1,?,7.574E2,1.651E-3,1.283E-1,?,1.02E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.443E-1,-5.512E-2,-1.642E-4,8.942E-2,4.64E-3,-4.234E-2,1.728E-2,-4.718E-2,-6.614E-2,0E0,6.831E-1,1.154E2,5.902E3,8.172E4,6.15E7,Bola,Strunz & Farah,Instrumental,A,311810,128,110
1.21E2,7.891E-1,?,6.558E2,1.676E-3,1.36E-1,?,1.03E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-6.989E-2,-6.712E-2,5.375E-2,5.473E-3,-9.603E-2,-3.935E-2,1.39E-2,-1.426E-1,1.841E-1,0E0,7.764E-1,1.235E2,5.127E3,1.322E4,4.752E7,Bola,Strunz & Farah,Instrumental,A,311810,128,110
1.29E2,8.516E-1,?,7.414E2,1.42E-3,1.356E-1,?,1.17E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,8.319E-2,-2.836E-2,-1.12E-1,6.455E-2,-5.239E-2,2.58E-2,6.357E-2,-9.247E-2,-8.045E-2,0E0,7.272E-1,1.288E2,5.446E3,-3.01E4,5.559E7,La Cumparsita,Richard Clayderman,Instrumental,A,197054,128,120
1.165E2,8.164E-1,?,6.993E2,1.31E-3,1.334E-1,?,1.04E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.855E-1,-2.025E-1,-1.036E-1,-2.015E-1,2.104E-2,-1.115E-1,3.96E-2,-8.318E-2,-1.18E-1,0E0,6.703E-1,1.231E2,5.904E3,9.308E3,6.287E7,La Cumparsita,Richard Clayderman,Instrumental,A,197054,128,120
1.158E2,7.656E-1,?,6.552E2,8.635E-4,8.375E-2,?,9.7E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-4.771E-2,2.006E-1,-1.223E-1,6.631E-2,-7.602E-2,-2.493E-2,3.359E-3,1.969E-1,-7.822E-2,0E0,4.37E-1,1.196E2,4.685E3,4.429E4,4.317E7,La Cumparsita,Richard Clayderman,Instrumental,A,197054,128,120
1.155E2,7.891E-1,?,7.909E2,7.315E-4,6.736E-2,?,1.16E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-9.142E-2,-8.669E-2,-4.655E-2,-8.15E-2,-5.403E-2,-6.719E-2,5.58E-3,6.846E-2,5.874E-2,0E0,3.806E-1,1.212E2,5.523E3,1.771E4,5.481E7,Latin Pop Special,Tokyo Kosei Wind Orchestra,Instrumental,A,326021,128,102
1.278E2,8.555E-1,?,6.485E2,8.113E-4,9.926E-2,?,1.02E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.704E-2,-5.296E-2,-4.885E-2,9.421E-2,2.064E-2,6.364E-2,3.017E-2,5.652E-2,1.398E-1,0E0,5.025E-1,1.271E2,5.783E3,2.153E3,5.658E7,Latin Pop Special,Tokyo Kosei Wind Orchestra,Instrumental,A,326021,128,102
1.108E2,8.203E-1,?,8.028E2,1.475E-3,1.216E-1,?,1.04E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,2.252E-2,-5.295E-2,-6.104E-2,-4.963E-2,-5.83E-2,8.699E-3,-7.044E-3,2.276E-2,-2.354E-3,0E0,6.741E-1,1.196E2,5.775E3,3.525E4,5.79E7,Latin Pop Special,Tokyo Kosei Wind Orchestra,Instrumental,A,326021,128,102
1.233E2,8.906E-1,?,6.844E2,1.481E-3,1.33E-1,?,1.18E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.005E-1,-7.708E-2,-8.613E-2,-6.88E-2,-9.798E-2,-2.078E-2,4.075E-2,-3.569E-2,-2.596E-2,0E0,7.036E-1,1.25E2,6.349E3,-1.683E4,6.67E7,Bamboleo,James Last,Instrumental,A,208522,128,115
1.43E2,8.945E-1,?,8.731E2,1.633E-3,1.271E-1,?,1.09E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,6.803E-2,4.744E-2,5.687E-2,3.57E-2,-1.257E-1,-2.649E-3,-1.532E-1,-1.517E-2,-5.317E-2,0E0,7.2E-1,1.332E2,5.077E3,-3.674E4,4.748E7,Bamboleo,James Last,Instrumental,A,208522,128,115
1.168E2,7.578E-1,?,7.53E2,1.602E-3,1.344E-1,?,9.2E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-8.79E-2,1.231E-1,5.138E-2,5.533E-2,-5.261E-3,3.788E-2,4.948E-2,7.796E-2,1.223E-1,0E0,7.419E-1,1.199E2,5.163E3,6.303E4,5.096E7,Bamboleo,James Last,Instrumental,A,208522,128,115
1.184E2,7.461E-1,?,6.837E2,1.452E-3,1.601E-1,?,1.17E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-4.017E-2,2.095E-1,-9.547E-2,-7.393E-2,-1.1E-1,9.042E-3,9.657E-2,-7.3E-2,-1.16E-2,0E0,7.737E-1,1.209E2,4.757E3,2.134E4,4.416E7,Y Viva Espana,Antonio De Lucena,Instrumental,A,189191,128,120
1.384E2,8.711E-1,?,6.374E2,1.36E-3,1.428E-1,?,1.21E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,3.878E-2,-6.347E-2,9.547E-3,4.514E-2,-4.157E-2,4.749E-2,2.905E-2,-8.909E-2,-8.732E-2,0E0,7.44E-1,1.336E2,5.336E3,-3.53E4,5.065E7,Y Viva Espana,Antonio De Lucena,Instrumental,A,189191,128,120
