1.188E2,8.008E-1,?,8.418E2,1.745E-3,1.691E-1,?,1.07E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-3.7E-3,8.615E-2,-1.351E-1,1.08E-1,-6.924E-3,4.663E-2,5.427E-2,-1.026E-2,-7.154E-2,0E0,8.577E-1,1.219E2,5.334E3,2.792E4,5.044E7,Lady in red,Inishkea,Instrumental,C,242533,128,147
1.291E2,8.906E-1,?,7.843E2,1.6E-3,1.526E-1,?,1.13E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-4.841E-3,4.6E-2,-3.758E-2,-6.906E-2,-1.653E-1,3.727E-2,2.166E-1,-3.894E-2,1.429E-2,0E0,7.354E-1,1.282E2,5.893E3,-2.942E4,6.054E7,We Don't Need Another Hero,The Gary Tesca Orchestra,Instrumental,C,250083,128,98
1.505E2,9.258E-1,?,8.629E2,1.142E-3,9.777E-2,?,1.12E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.393E-1,8.824E-2,4.842E-2,1.26E-2,-1.671E-2,-1.049E-2,1.059E-1,-3.327E-2,-9.854E-2,0E0,5.168E-1,1.403E2,5.247E3,-5.153E4,5.159E7,We Don't Need Another Hero,The Gary Tesca Orchestra,Instrumental,C,250083,128,98
1.548E2,9.18E-1,?,6.24E2,1.306E-3,1.195E-1,?,1.15E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,8.29E-2,-1.833E-2,2.591E-2,-6.761E-2,-5.594E-2,3.964E-2,-7.016E-3,-2.459E-2,-5.872E-2,0E0,6.509E-1,1.408E2,5.569E3,-1.012E5,5.627E7,We Don't Need Another Hero,The Gary Tesca Orchestra,Instrumental,C,250083,128,98
1.303E2,8.594E-1,?,6.164E2,1.605E-3,1.451E-1,?,1.16E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,4.133E-2,6.128E-2,-4.298E-2,8.325E-2,-7.773E-2,-9.912E-2,2.379E-3,5.963E-2,-6.566E-3,0E0,7.908E-1,1.311E2,5.594E3,-2.646E4,5.461E7,The Power Of Love,The Filmscore Orchestra,Instrumental,C,270328,128,73
1.629E2,8.398E-1,?,7.252E2,2.094E-3,1.673E-1,?,1.21E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,2.963E-1,1.131E-3,-2.992E-2,2.861E-1,1.982E-1,7.757E-2,3.493E-2,6.838E-2,-9.02E-2,0E0,8.677E-1,1.489E2,4.456E3,-1.263E5,4.057E7,The Power Of Love,The Filmscore Orchestra,Instrumental,C,270328,128,73
1.441E2,8.711E-1,?,5.464E2,1.737E-3,1.552E-1,?,1.15E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,6.737E-2,2.532E-1,1.849E-2,-3.127E-2,1.198E-1,-6.876E-3,-1.165E-1,1.549E-2,-1.194E-1,0E0,8.229E-1,1.378E2,4.942E3,-4.767E4,4.856E7,The Power Of Love,The Filmscore Orchestra,Instrumental,C,270328,128,73
1.274E2,7.344E-1,?,8.433E2,1.013E-3,8.241E-2,?,1.01E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-6.877E-2,-4.446E-2,-1.461E-1,1.102E-1,-4.222E-2,2.386E-2,8.287E-2,3.736E-2,4.595E-2,0E0,4.178E-1,1.271E2,5.009E3,-4.733E4,4.769E7,Y.M.C.A,Manhattan Brass  Band,Instrumental,C,118504,128,108
9.469E1,7.773E-1,?,6.265E2,1.61E-3,1.113E-1,?,1.01E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.519E-1,5.212E-2,-9.101E-2,-1.75E-1,-4.796E-2,1.622E-3,-2.756E-2,4.546E-2,5.211E-2,0E0,6.917E-1,1.115E2,5.966E3,1.014E5,6.565E7,Y.M.C.A,Manhattan Brass  Band,Instrumental,C,118504,128,108
1.18E2,7.734E-1,?,7.79E2,1.087E-3,9.64E-2,?,9.5E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.977E-1,-4.467E-2,-2.005E-1,-2.899E-2,7.34E-2,-5.301E-2,3.995E-2,5.97E-2,8.867E-3,0E0,5.165E-1,1.221E2,5.14E3,-5.12E3,4.785E7,Y.M.C.A,Manhattan Brass  Band,Instrumental,C,118504,128,108
1.046E2,7.227E-1,?,6.225E2,1.391E-3,1.27E-1,?,9.6E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.243E-1,4.523E-2,-1.467E-1,-2.799E-2,3.481E-2,8.411E-2,-3.309E-3,1.538E-3,2.824E-2,0E0,6.468E-1,1.167E2,5.466E3,5.007E4,5.508E7,Tu Eres Mi Todo,Frank The Magic Trumpet,Instrumental,C,196009,128,184
1.076E2,8.008E-1,?,6.904E2,1.443E-3,1.243E-1,?,9.5E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.602E-1,-1.758E-2,-1.2E-1,-9.321E-2,4.342E-2,5.074E-2,1.99E-2,-9.79E-2,-4.696E-2,0E0,6.937E-1,1.188E2,5.862E3,2.934E4,6.094E7,Tu Eres Mi Todo,Frank The Magic Trumpet,Instrumental,C,196009,128,184
1.155E2,7.656E-1,?,5.781E2,1.279E-3,1.136E-1,?,1.11E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-9.825E-2,6.067E-2,2.788E-2,8.412E-3,-5.669E-3,4.923E-2,5.406E-2,7.566E-2,-4.902E-2,0E0,6.082E-1,1.213E2,5.102E3,4.253E4,5.023E7,Tu Eres Mi Todo,Frank The Magic Trumpet,Instrumental,C,196009,128,184
1.048E2,8.008E-1,?,5.416E2,5.586E-4,4.446E-2,?,1.01E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.774E-1,-9.955E-2,4.212E-2,1.381E-2,-4.912E-2,5.013E-2,-5.207E-2,-1.309E-1,1.007E-1,0E0,2.752E-1,1.162E2,5.815E3,8.436E4,6.008E7,Crying ( Roy Orbison ),Smooth Groove Masters,Instrumental,C,166465,128,164
1.135E2,7.305E-1,?,9.091E2,7.334E-4,7.19E-2,?,1.23E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.464E-1,1.567E-1,-1.06E-1,1.466E-1,8.913E-2,-9.485E-2,-9.88E-3,-7.893E-3,1.265E-1,0E0,3.693E-1,1.2E2,4.789E3,6.612E4,4.5E7,Crying ( Roy Orbison ),Smooth Groove Masters,Instrumental,C,166465,128,164
1.39E2,8.477E-1,?,9.042E2,9.187E-4,9.339E-2,?,1.19E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.146E-1,9.348E-2,6.908E-3,2.547E-2,-1.646E-1,-5.851E-2,-1.107E-1,-1.039E-1,-4.42E-2,0E0,4.36E-1,1.363E2,4.931E3,-5.478E4,4.984E7,Crying ( Roy Orbison ),Smooth Groove Masters,Instrumental,C,166465,128,164
1.328E2,8.438E-1,?,8.054E2,1.268E-3,1.232E-1,?,1.03E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,4.388E-3,1.228E-2,1.038E-1,4.58E-2,7.096E-3,3.083E-2,-3.217E-2,1.73E-1,-7.225E-2,0E0,6.927E-1,1.298E2,5.336E3,-2.564E4,5.178E7,Eternal Flame,Richard Clayderman,Instrumental,C,195931,128,165
1.276E2,8.125E-1,?,6.58E2,1.381E-3,1.252E-1,?,1.13E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.327E-1,1.465E-1,-9.112E-2,-7.676E-2,-1.485E-2,1.148E-1,1.452E-1,3.211E-2,4.414E-2,0E0,6.29E-1,1.286E2,4.913E3,-9.434E3,4.715E7,Eternal Flame,Richard Clayderman,Instrumental,C,195931,128,165
1.269E2,7.969E-1,?,6.539E2,1.733E-3,1.591E-1,?,1.05E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-6.867E-2,6.771E-2,-6.855E-2,-9.033E-2,1.794E-2,-4.615E-2,1.234E-2,-1.087E-1,-1.149E-2,0E0,8.309E-1,1.272E2,5.057E3,-2.144E4,4.969E7,Eternal Flame,Richard Clayderman,Instrumental,C,195931,128,165
1.069E2,7.969E-1,?,7.422E2,1.193E-3,1.052E-1,?,9.3E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.183E-1,1.807E-1,-1.422E-1,-7.022E-2,1.539E-1,8.176E-2,9.048E-3,-1.113E-2,-8.984E-2,0E0,5.562E-1,1.169E2,5.279E3,6.177E4,5.069E7,Unchained Melody,Free The Spirit,Instrumental,C,219885,128,197
1.117E2,6.953E-1,?,6.631E2,1.3E-3,1.159E-1,?,1.09E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.4E-1,-4.336E-2,-1.373E-1,1.392E-1,4.213E-2,9.382E-2,7.153E-3,8.414E-4,1.351E-4,0E0,5.737E-1,1.182E2,4.665E3,3.327E4,4.2E7,Unchained Melody,Free The Spirit,Instrumental,C,219885,128,197
1.218E2,8.477E-1,?,5.124E2,1.134E-3,1.007E-1,?,1.02E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.183E-1,-5.937E-2,-1.01E-1,1.549E-1,1.023E-1,3.091E-2,2.729E-3,5.528E-2,-2.318E-1,0E0,6.063E-1,1.249E2,5.747E3,5.408E3,5.51E7,Unchained Melody,Free The Spirit,Instrumental,C,219885,128,197
1.511E2,9.648E-1,?,6.666E2,1.909E-3,1.636E-1,?,1.36E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.904E-1,-9.742E-2,2.108E-1,-1.425E-1,-3.295E-2,-2.157E-2,3.094E-3,-1.282E-1,-8.809E-2,0E0,8.641E-1,1.369E2,5.977E3,-1.385E4,6.157E7,Unbreak my heart,Inishkea,Instrumental,C,273671,128,195
1.365E2,8.516E-1,?,7.583E2,1.548E-3,1.542E-1,?,1.05E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.092E-2,4.673E-2,2.554E-2,1.148E-1,3.271E-2,2.993E-2,-1.888E-2,-2.991E-2,1.049E-1,0E0,7.8E-1,1.336E2,5.367E3,-6.848E3,5.124E7,Unbreak my heart,Inishkea,Instrumental,C,273671,128,195
1.161E2,8.672E-1,?,6.976E2,1.931E-3,1.587E-1,?,1.27E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,7.913E-2,-2.427E-1,1.147E-1,-5.375E-2,1.004E-1,-5.535E-2,2.602E-2,-5.66E-2,-1.018E-1,0E0,8.89E-1,1.216E2,6.169E3,5.834E4,6.429E7,Unbreak my heart,Inishkea,Instrumental,C,273671,128,195
1.322E2,8.633E-1,?,5.872E2,1.093E-3,1.152E-1,?,1.18E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.458E-1,-1.829E-1,4.752E-2,-9.11E-2,4.985E-2,-4.123E-2,9.271E-2,-1.953E-2,4.361E-2,0E0,6.29E-1,1.299E2,5.365E3,1.869E4,5.091E7,Dust in the wind,Flamencos del Caribe,Instrumental,C,177384,128,184
1.222E2,8.477E-1,?,6.609E2,1.092E-3,1.196E-1,?,9.9E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-5.627E-2,-4.83E-2,5.717E-2,-1.943E-2,1.904E-1,-2.323E-2,-3.772E-2,-1.514E-1,2.202E-2,0E0,5.512E-1,1.264E2,5.613E3,2.012E4,5.642E7,Dust in the wind,Flamencos del Caribe,Instrumental,C,177384,128,184
1.245E2,9.219E-1,?,7.987E2,1.336E-3,1.411E-1,?,9.4E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.5E-1,-3.466E-1,8.216E-2,-1.015E-1,4.473E-3,-9.1E-2,-4.395E-3,-5.205E-2,1.88E-2,0E0,5.988E-1,1.27E2,6.567E3,3.519E4,7.083E7,Dust in the wind,Flamencos del Caribe,Instrumental,C,177384,128,184
1.247E2,8.359E-1,?,6.51E2,1.406E-3,1.272E-1,?,1.19E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.579E-2,-4.719E-2,2.245E-3,3.952E-2,-1.453E-1,1.129E-1,2.524E-2,4.661E-2,4.517E-2,0E0,7.306E-1,1.269E2,5.523E3,-5.251E3,5.282E7,Michelle,Hu,Instrumental,C,170853,128,116
1.328E2,7.734E-1,?,1.022E3,1.463E-3,1.296E-1,?,9.8E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.474E-1,-3.169E-2,-1.259E-1,7.661E-2,8.17E-2,9.288E-3,7.64E-3,3.761E-2,-5.821E-2,0E0,5.812E-1,1.313E2,4.376E3,-2.406E4,3.762E7,Michelle,Hu,Instrumental,C,170853,128,116
8.256E1,5.977E-1,?,7.474E2,2.058E-3,1.379E-1,?,8.9E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-3.28E-1,-3.417E-2,7.117E-2,7.058E-2,4.001E-2,-3.612E-2,1.532E-1,1.72E-2,-3.111E-2,0E0,7.824E-1,1.028E2,4.81E3,1.989E5,5.206E7,Michelle,Hu,Instrumental,C,170853,128,116
1.226E2,8.242E-1,?,6.366E2,8.709E-4,7.488E-2,?,1.05E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,7.831E-3,-2.967E-2,-6.017E-2,1.328E-1,-1.023E-1,2.005E-2,-6.416E-2,-2.829E-2,-2.353E-2,0E0,4.235E-1,1.25E2,5.624E3,-4.35E3,5.41E7,Running With The Night,The Gary Tesca Orchestra,Instrumental,C,269152,128,116
1.151E2,8.75E-1,?,6.561E2,9.113E-4,9.121E-2,?,9.7E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-3.174E-3,-1.177E-1,-8.598E-2,6.916E-2,3.074E-2,-1.961E-3,-7.757E-2,1.007E-1,-7.989E-2,0E0,4.927E-1,1.225E2,5.962E3,3.596E4,6.115E7,Running With The Night,The Gary Tesca Orchestra,Instrumental,C,269152,128,116
1.332E2,8.789E-1,?,6.659E2,1.191E-3,9.783E-2,?,1.1E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-9.515E-3,-1.473E-3,-6.91E-2,1.076E-1,2.879E-2,-2.309E-2,-4.783E-2,5.03E-2,8.022E-2,0E0,5.656E-1,1.313E2,5.242E3,-1.06E4,4.89E7,Running With The Night,The Gary Tesca Orchestra,Instrumental,C,269152,128,116
1.31E2,9.219E-1,?,6.409E2,1.58E-3,1.387E-1,?,1.12E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,2.016E-2,4.897E-2,6.94E-2,-2.058E-2,6.133E-2,7.631E-2,6.395E-2,-1.872E-2,7.937E-2,0E0,7.334E-1,1.279E2,5.418E3,4.153E4,5.284E7,Passion,The Gary Tesca Orchestra,Instrumental,C,275056,128,98
1.401E2,9.688E-1,?,6.872E2,2.139E-3,1.554E-1,?,1.06E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-8.131E-2,-2.076E-1,1.161E-1,-1.398E-1,6.322E-2,-1.144E-1,-3.799E-2,3.921E-2,-1.459E-2,0E0,7.978E-1,1.318E2,7.308E3,-5.806E3,8.418E7,Passion,The Gary Tesca Orchestra,Instrumental,C,275056,128,98
1.269E2,8.438E-1,?,8.224E2,1.322E-3,1.251E-1,?,1.19E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.393E-2,1.558E-2,7.287E-2,-5.786E-2,1.436E-1,1.195E-1,-3.782E-2,-1.544E-1,3.054E-2,0E0,6.484E-1,1.286E2,5.276E3,1.202E4,5.075E7,Passion,The Gary Tesca Orchestra,Instrumental,C,275056,128,98
8.782E1,4.492E-1,?,9.244E2,2.376E-3,1.521E-1,?,8.2E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-3.223E-1,1.853E-1,1.474E-1,-2.207E-1,-1.011E-1,-1.508E-1,-1.167E-1,-6.262E-2,-6.599E-2,0E0,5.712E-1,1.025E2,3.624E3,1.537E5,3.76E7,It's All Coming Back To Me,The Filmscore Orchestra,Instrumental,C,336626,128,78
6.258E1,5.117E-1,?,6.244E2,2.069E-3,1.304E-1,?,8.1E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-4.779E-1,1.711E-2,-1.773E-2,5.845E-2,8.053E-3,1.103E-1,1.973E-2,1.849E-2,1.008E-1,0E0,6.715E-1,9.391E1,5.256E3,2.353E5,5.828E7,It's All Coming Back To Me,The Filmscore Orchestra,Instrumental,C,336626,128,78
9.95E1,7.852E-1,?,7.702E2,1.788E-3,1.655E-1,?,1.06E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-8.573E-2,-9.994E-2,2.466E-2,-7.88E-2,-1.204E-1,2.943E-2,8.914E-2,2.961E-2,-4.344E-2,0E0,8.161E-1,1.154E2,6.174E3,8.037E4,6.528E7,It's All Coming Back To Me,The Filmscore Orchestra,Instrumental,C,336626,128,78
1.258E2,8.047E-1,?,7.624E2,8.023E-4,8.403E-2,?,1.13E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-6.246E-2,8.152E-2,1.657E-2,1.413E-1,-6.177E-2,-8.246E-3,2.076E-2,6.068E-3,1.522E-2,0E0,3.869E-1,1.267E2,4.933E3,1.495E4,4.599E7,Cherish The Day,Smooth Jazz,Instrumental,C,233626,128,105
1.162E2,7.812E-1,?,8.146E2,1.008E-3,8.857E-2,?,1.02E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.1E-1,5.525E-2,3.117E-2,-5.328E-3,1.873E-2,3.683E-2,-8.386E-4,1.991E-3,-1.565E-2,0E0,4.856E-1,1.241E2,5.136E3,4.681E4,5.032E7,Cherish The Day,Smooth Jazz,Instrumental,C,233626,128,105
1.154E2,8.164E-1,?,8.09E2,2.026E-4,3.468E-2,?,9.8E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-3.037E-1,4.189E-2,9.311E-2,-7.598E-2,-6.304E-2,-3.525E-3,-1.274E-2,1.343E-1,-6.023E-2,0E0,8.895E-2,1.226E2,5.385E3,4.296E4,5.378E7,Cherish The Day,Smooth Jazz,Instrumental,C,233626,128,105
1.091E2,7.891E-1,?,6.646E2,9.851E-4,1.073E-1,?,9.1E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.683E-1,-1.042E-1,1.113E-1,1.865E-2,1.272E-1,-1.47E-3,-7.951E-3,8.486E-3,6.766E-2,0E0,5.302E-1,1.176E2,5.572E3,9.603E4,5.736E7,Tears Dry On Their Own,Smooth Jazz All Stars,Instrumental,C,163696,128,62
1.248E2,8.203E-1,?,6.063E2,2.957E-4,5.483E-2,?,9.6E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.702E-1,4.083E-2,-5.561E-2,-1.37E-1,4.358E-2,-3.262E-2,4.348E-2,-1.859E-2,2.347E-2,0E0,1.814E-1,1.27E2,5.226E3,3.044E3,4.918E7,Tears Dry On Their Own,Smooth Jazz All Stars,Instrumental,C,163696,128,62
1.152E2,7.227E-1,?,6.826E2,1.188E-3,1.092E-1,?,1.08E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-4.669E-2,1.022E-1,-9.035E-2,4.296E-2,-4.245E-2,4.682E-2,-7.051E-2,-7.596E-2,2.543E-2,0E0,5.787E-1,1.202E2,4.999E3,1.536E4,4.893E7,Tears Dry On Their Own,Smooth Jazz All Stars,Instrumental,C,163696,128,62
1.476E2,8.242E-1,?,6.918E2,1.81E-3,1.733E-1,?,1.12E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,9.761E-2,1.437E-1,-1.595E-1,-2.528E-2,-2.587E-2,-8.534E-2,1.37E-1,-1.092E-3,-4.816E-2,0E0,7.621E-1,1.376E2,5.183E3,-1.051E5,5.205E7,Falling Into You,The Filmscore Orchestra,Instrumental,C,254628,128,92
1.081E2,7.461E-1,?,6.749E2,1.931E-3,1.73E-1,?,1.1E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.87E-1,-5.205E-2,-2.788E-1,6.924E-2,1.081E-1,3.21E-3,1.578E-1,-7.803E-2,3.052E-2,0E0,9.169E-1,1.174E2,5.555E3,6.849E4,5.68E7,Falling Into You,The Filmscore Orchestra,Instrumental,C,254628,128,92
1.357E2,7.773E-1,?,7.284E2,1.901E-3,1.927E-1,?,1.11E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.926E-2,7.244E-2,-2.311E-1,5.432E-2,2.512E-2,-7.55E-2,8.658E-2,1.279E-1,9.106E-2,0E0,8.691E-1,1.31E2,5.18E3,-6.376E4,5.002E7,Falling Into You,The Filmscore Orchestra,Instrumental,C,254628,128,92
